product link-href,product name,Description,Price,Vendor,Vendor Turnover,Vendor Expertise,Specification,Product image-src
https://www.udyogmitr.com/product/garware-gen-ttck-03-pp-fall-protection-solutions,"GARWARE,GEN-TTCK-03<PP-Fall protection Solutions","Introducing the GarSafe Telecom Tower Climbing Kit - the perfect solution for personnel working on high rise towers. This kit is specifically designed with larger hooks and easily adjustable lanyards to ensure the utmost safety and comfort for the user. Equipped with all the necessary products required for tower climbing and maintenance jobs, this kit is a must-have for personnel working at height.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202401081505_6909.JPG
https://www.udyogmitr.com/product/garware-gen-dc-401-pp-fall-protection-solutions,"GARWARE,GEN-DC-401<PP-Fall protection Solutions","The GARSAFE Grip Descender (GEN-DC-401) is an essential tool for safely descending while working at height. Designed to be used with a lifeline, the Grip Descender enables the user to control their descent with ease and precision. With its durable and high-quality construction, the GEN-DC-401 is built to withstand the toughest environments and provide reliable performance. Trust in GARSAFE for all your height safety needs.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202401081500_8369.JPG
https://www.udyogmitr.com/product/garware-gen-rk-02-pp-fall-protection-solutions,"GARWARE,GEN-RK-02<PP-Fall protection Solutions","Introducing GARSAFE RESCUE KIT GEN-RK-02, the ultimate solution for personnel working at height. This kit is designed to meet all the requirements of personnel engaged in rescue and maintenance jobs at height. With a comprehensive range of high-quality equipment, this kit provides everything necessary for a safe and efficient operation. The equipment included in the kit is carefully selected to meet the needs of personnel in the field. GARSAFE RESCUE KIT GEN-RK-02 is the perfect solution for ensuring safety and peace of mind while working at height.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202401081456_3991.JPG
https://www.udyogmitr.com/product/garware-gen-sts-01-pp-fall-protection-solutions,"GARWARE,GEN-STS-01<PP-Fall protection Solutions","GarSafe Suspension Trauma Straps are an essential accessory for those working at height. In the event of a fall, these straps can help prevent the potentially dangerous effects of Suspension Trauma, which can occur when a worker is suspended in a harness for an extended period of time. The easy-to-use design allows for quick attachment to any harness, and the durable material ensures long-lasting use. Invest in GarSafe Suspension Trauma Straps for added safety and peace of mind while working at height.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202401081449_2875.JPG
https://www.udyogmitr.com/product/garware-gen-mwck-01-pp-fall-protection-solutions,"GARWARE,GEN-MWCK-01<PP-Fall protection Solutions","Introducing the GARSAFE Maintenance & Window Cleaning Kit, designed to meet the needs of personnel working at heights during façade jobs. This kit provides the ultimate comfort and safety for the user, equipped with specialized rescue equipment for immediate rescue in case of a fall. It includes all the necessary tools and gear to fulfill the requirements of personnel engaged in maintenance and window cleaning tasks at height.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202401081444_871.JPG
https://www.udyogmitr.com/product/garware-gen-trk-14-length-in-meters-ppe-protection-solutions,"GARWARE,GEN-TRK-14-(length in meters)< PPE-Protection Solutions","The GARSAFE Twisted Rope Anchorage Line (GEN-TRK-14) is an essential safety measure used as a secondary line of defence during descent operations. This anchorage line is made of high-quality twisted rope and is available in various lengths to suit your needs. It is designed to ensure maximum safety and protection when working at height, allowing you to focus on your task with peace of mind.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"One side: Karabiner:other side stop Knot., Available lengths: 10,20,30,40,50,100,150 & 180mtr., Longeror odd lenghts: Available on request, 3-strand-14mm dia: Twisted Polyester Rope",https://www.udyogmitr.com/image/202401081432_5892.JPG
https://www.udyogmitr.com/product/garware-gen-ea-01-ppe-protection-solutions,"GARWARE,GEN-EA-01 < PPE-Protection Solutions",GARSAFE Forked Lanyard allows the user easy movability at height staying tied-off at all times for 100% fall protection. The Forked Lanyards are offered with Shock Absorber as per the needs and requirements of the user. Forked Lanyards are made up of Twisted Ropes. Conforms to EN 355:2002.,As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Equipped With: 1karabiner, Energy Absorber & 2 Steel Scaffold Hooks., Conforms to: EN 355:2002, Made of: Polyester Rope(Dia 12mm).",https://www.udyogmitr.com/image/202401081412_784.JPG
https://www.udyogmitr.com/product/garware-easy-seat-pilot-chair-ppe-protection-solutions,"GARWARE,Easy Seat Pilot Chair < PPE-Protection Solutions","Easy Seat provides a comfortable seating for extended time during long hours of work, suspended at a height. This accessory by Garware can be attached to Garware Harness GEN 52 having a D-ring at the Waist level (ventral) to which the Karabiner is attached.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Breaking Strength: 23kN, Metal Component Material: High strength steel., Width: 44mm, Material: Polyester",https://www.udyogmitr.com/image/202401081357_8620.JPG
https://www.udyogmitr.com/product/garware-gen-brk-10-5-length-in-meters-ppe-protection-solutions,"GARWARE,GEN-BRK-10.5-(length in meters) < PPE-Protection Solutions","The Braided Rope Anchorage Line, GEN-BRK-10.5, is an essential tool for working at heights. Made from high-strength Garware polyester rope, it provides a secure anchorage point for fall arrest systems. The braided design of the rope ensures optimal strength and durability, while also allowing for greater flexibility and ease of use. Available in various lengths, the GEN-BRK-10.5 can be easily integrated into any fall protection system, providing workers with the confidence they need to work safely and efficiently at height.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"one side: Karbiner,other side stop Knot., Available lengths: 10,20,30,40,50,100,&200 mtr., Longer or odd lengths: available on request., 10.5mm dia: Braided Polyamide Rope",https://www.udyogmitr.com/image/202401081343_5357.JPG
https://www.udyogmitr.com/product/garware-gen-wpl-01-ppe-protection-solutions,"GARWARE,GEN-WPL-01< PPE-Protection Solutions",The GARSAFE Work Positioning Lanyard is a versatile accessory that allows the user to connect to the Lateral D-Rings on Work Positioning Belts or Combination Harnesses. It can be easily adjusted to the desired length for different applications. This Work Positioning Lanyard is manufactured to meet the highest safety standards and provides reliable support for work positioning tasks.,As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Has a convenient: Rope-grab adjuster for easy length adjustment & Work Positioning., Maximum length of: 2.0 mtr., asy to connect: Steel karabiners at both the free ends for attachment, Made of: Polyester Twisted Rope (Dia 14mm).",https://www.udyogmitr.com/image/202401081320_4809.JPG
https://www.udyogmitr.com/product/garware-gen-ly-01-ppe-protection-solutions,"GARWARE,GEN-LY-01< PPE-Protection Solutions","Introducing the GARSAFE Forked Lanyard, the ideal solution for maintaining 100% fall protection while allowing for easy movability at height. Our Forked Lanyard is made up of twisted ropes, conforming to EN 355:2002, ensuring the highest standards of safety. The lanyard is offered with a shock absorber based on the needs and requirements of the user, providing additional protection against fall impact. The forked design allows for greater freedom of movement while still remaining tied-off at all times, ensuring maximum safety and flexibility.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Lenght: 1.5m,1.8m,2.0m, Equipped With: 2 Steel Scaffold Hooks., Made of: Polyester Rope(dia 12mm).",https://www.udyogmitr.com/image/202401081304_157.JPG
https://www.udyogmitr.com/product/garware-gen-thl-301-ppe-fall-proctection-solutions,"GARWARE,GEN-THL-301<PPE Fall Proctection Solutions","Introducing the Garware Temporary Horizontal Lifeline, designed to provide a safe and secure anchorage solution along a horizontal length. Once installed, users can easily attach their harness lanyards to the lifeline using a karabiner, allowing for smooth movement while ensuring constant safety and security.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Available Length: Of total 20m,thus the user can use it for a length ranging from 5m to 20m., Once Fitted: You can easily put back the extra webbing not deployed along the length,into the Bag, The GEN-THL-301: is a Horizontal Anchorage Life Line made up of 30mm Polyester Webbing equipped with the Ratchet Tensioner that allow easy tensioning of the lifeline between two supports. Both the ends are provided with Auto Locking Steel Karabiner.&nbsp;",https://www.udyogmitr.com/image/202401081246_4217.JPG
https://www.udyogmitr.com/product/garware-gen-aws-01-ppe-fall-proctection-solutions,"GARWARE,GEN-AWS-01<PPE Fall Proctection Solutions","GARSAFE's Anchorage Webbing Slings provide a secure and dependable anchor point for all your safety needs. Made from premium-quality materials, these slings are designed to withstand high loads and are available in different lengths and configurations to suit your specific requirements. Trust GARSAFE's Anchorage Webbing Slings to keep you safe and secure at all times.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Length: 1.0m oras requested, Having a: D-Ring at one end and textile loop at the other end, Strengh:: Min kN for 3 minutes, Made up of: 44mm wide Polyester Webbing",https://www.udyogmitr.com/image/202401081211_6667.JPG
https://www.udyogmitr.com/product/garware-gen-ea-03-ppe-fall-proctection-solutions,"GARWARE,GEN-EA-03 <PPE Fall Proctection Solutions","Introducing the GARSAFE Forked Lanyard, the ideal solution for maintaining 100% fall protection while allowing for easy movability at height. Our Forked Lanyard is made up of twisted ropes, conforming to EN 355:2002, ensuring the highest standards of safety. The lanyard is offered with a shock absorber based on the needs and requirements of the user, providing additional protection against fall impact. The forked design allows for greater freedom of movement while still remaining tied-off at all times, ensuring maximum safety and flexibility.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Length: 1.5m,1.8m,2.0m., Equipped With: 1Karabiner,Energy Absorber& 2 Steel Scaffold Hooks., : , Made of: Polyester Rope (Dia 12 mm)",https://www.udyogmitr.com/image/202401081154_7372.JPG
https://www.udyogmitr.com/product/garware-gen-52-ppe-fall-proctection-solutions,"GARWARE,GEN-52 <PPE Fall Proctection Solutions","Introducing the GEN-52 GARSAFE Safety Harness, the ultimate solution for versatile and comfortable fall arrest protection. Our harness is equipped with oil, water, and dirt repellent webbing, providing excellent resistance to the build-up of grime and dirt, ensuring a longer lifespan. The GEN-52 features one dorsal and one sternal D-ring for fall arrest, one ventral D-ring for rope access work, and two lateral D-rings for work positioning, offering unparalleled versatility for any job site. The adjustable shoulder, thigh strap, and waist belt ensure a comfortable and secure fit for all body types, while the soft padding on the shoulder, waist, and leg strap provide extended comfort during prolonged use.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Webbing Material: Polyester(oil,Water& Dirt Repellent Webbing), Breaking Strength: 23 KN, D-ring Position: Dorsal(Back), Sternal ( Front) Ventral (Front) & Lateral (Waist), Fall Indicator: YES, Buckle: Alloy Steel With Zinc Plating, Alloy Steel With Zinc Plating: Poyester, Size of Harness: Universal, Webbing Width: 44mm",https://www.udyogmitr.com/image/202401081137_2461.JPG
https://www.udyogmitr.com/product/garware-gen-21-ppe-fall-proctection-solutions,"GARWARE,GEN-21 <PPE Fall Proctection Solutions","Introducing the GEN-21 GARSAFE Vest Harness, the perfect solution for high visibility fall arrest protection. Our product is specially designed in a fluorescent orange vest, ensuring maximum visibility at night for added safety. The vest harness features two chest attachment textile loops and a dorsal attachment D-ring for ultimate versatility and protection. Along with all the standard adjustability features, this vest harness also boasts a double durable zipper for adjustable width, making it suitable for all sizes.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Webbing Material: Polyester, Breaking Strength: 23 KN, D-ring Position: Dorsal(Back), Fall Indicator: Yes, Buckle: Alloy Steel With Zinc Plating, Stiching Thread: Poyester, Size of Harness: Universal, Webbing Width: 44mm",https://www.udyogmitr.com/image/202401081119_5033.JPG
https://www.udyogmitr.com/product/garware-gen-03-ppe-fall-proctection-solutions,"GARWARE,GEN-03 <PPE Fall Proctection Solutions","Introducing the GEN-03 Safety Harness, the perfect solution for ladder climbing and fall arrest protection. This harness features one chest attachment D-ring for ladder climbing and a dorsal attachment D-ring for fall arrest. Additionally, it has two lateral D-rings at the waist level for work positioning, ensuring maximum versatility and protection. The soft padding on the waist provides extended comfort, while the adjustable thigh-straps and ideally positioned sit-strap ensure a secure and comfortable fit for all body types.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Webbing Material: Polyester, Breaking Strength: 23 KN, D-ring Position: Dorsal(Back),Sternal(Front)& Lateral(Waist), Buckle: Alloy Steel With Zinc Plating, Fall Indicator: Yes, Stiching Thread: Poyester, Size of Harness: Universal, Webbing Width: 44mm",https://www.udyogmitr.com/image/202401081106_5078.JPG
https://www.udyogmitr.com/product/garware-gen-01-ppe-fall-proctection-solutions,"GARWARE,GEN-01 <PPE Fall Proctection Solutions","Introducing the GEN-01 Safety Harness, the perfect solution for fall arrest protection. This harness features a dorsal attachment D-ring, providing optimal protection in the event of a fall. The adjustable chest-strap and thigh-straps allow for easy adjustment to ensure a secure and comfortable fit for all body types. Additionally, the sit-strap is ideally positioned for extended comfort during long work hours.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Webbing Material: Polyester, Breaking Strength: 23 KN, D-ring Position: Dorsal(Back), Fall Indicator: Yes, Buckle: Alloy Steel With Zinc Plating, Stiching Thread: Poyester, Size of Harness: Universal, Webbing Width: 44mm",https://www.udyogmitr.com/image/202401081030_2225.JPG
https://www.udyogmitr.com/product/garware-gis-23-class-l-p-ppe-fall-proctection-solutions,"GARWARE,GIS-23(Class L & P)<PPE Fall Proctection Solutions","Introducing the GIS-23 (CLASS L & P), the ultimate safety harness for ladder climbing, work positioning, and fall arrest. Our product features 2 chest attachment textile loops specifically designed for ladder climbing, a dorsal attachment D-Ring for fall arrest, and 2 lateral D-rings at the waist level for work positioning. The adjustable thigh-straps ensure a secure and comfortable fit, while the ideally positioned sit-strap provides extended comfort during long work hours.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Webbing Material: High Grade Industrial Pololefin Group Yarn, Breaking Strength: 19.6 KN, D-ring /Loop Position: Dorsal(Back)& Lateral(Waist)/Sternal(Front), Fall Indicator: Yes, Buckle: Alloy Steel Powder coated, Stiching Thread: Poyester, Size of Harness: Universal, Webbing Width: 44mm",https://www.udyogmitr.com/image/202401081016_8687.JPG
https://www.udyogmitr.com/product/garware-gis-04-class-e-ppe-fall-proctection-solutions,"GARWARE,GIS-04(Class E)<PPE Fall Proctection Solutions","Introducing the GIS-04 (CLASS E), the perfect safety harness for fall arrest, rescue, and confined space entry/exit. Our product features one dorsal attachment D-Ring for fall arrest, along with 2 sliding D-rings (one on each shoulder strap on top) for easy rescue and confined space entry/exit. The adjustable chest and thigh-straps ensure a secure and comfortable fit for all body types. Additionally, the ideally positioned sit-strap provides extended comfort during long work hours. Choose the GIS-04 (CLASS E) for unbeatable safety and versatility on the job.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Webbing Material: High Grade Industrial Pololefin Group Yarn, Breaking Strength: 19.6 KN, D-ring /Loop Position: Dorsal(Back)& Lateral(Waist)/Sternal(Front), Fall Indicator: Yes, Buckle: Alloy Steel Powder coated, Stiching Thread: Poyester, Size of Harness: Universal, Webbing Width: 44mm",https://www.udyogmitr.com/image/202401080949_1947.JPG
https://www.udyogmitr.com/product/garware-gis-03-classp-ppe-fall-proctection-solutions,"GARWARE,GIS-03(Classp)<PPE Fall Proctection Solutions","Introducing the GIS-03 (CLASS P), the ultimate safety harness for work positioning and fall arrest. Our product features a dorsal D-ring for fall arrest, along with 2 lateral D-rings at the waist level for work positioning. The adjustable thigh-straps ensure a secure and comfortable fit, while the ideally positioned sit-strap provides extended comfort during long work hours.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Webbing Material: High Grade Industrial Pololefin Group Yarn, Breaking Strength: 19.6 KN, D-ring Position: Dorsal(Back)& Lateral(Waist), Fall Indicator: Yes, BUckle: Alloy Steel Powder coated, Stiching Thread: Poyester, Size of Harness: Universal, Webbing Width: 44mm",https://www.udyogmitr.com/image/202401080934_3823.JPG
https://www.udyogmitr.com/product/garware-gis-02-classl-ppe-fall-protection-solutions,"GARWARE,Gis-02(Classl) PPE Fall Protection Solutions","Introducing the GIS-02 (CLASS L), the ultimate safety harness for ladder climbing and fall arrest. Our product features 2 chest attachment textile loops specifically designed for ladder climbing, along with a dorsal attachment D-Ring for fall arrest. The adjustable chest and thigh-straps ensure a secure and comfortable fit for any body type. Plus, the sit-strap is ideally positioned for extended comfort during extended work hours.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Webbing Material: High Grade Industrial Polyolefin group yarn, Breaking Strenght: 19.6 KN, D-ring/ loop Position: Dorsal(Back)/Sternal (Front), Fall Indicator: Yes, Buckle: Alloy Steel Powder Coated, Stitching Thread:: Polyester, Size of Harness: Universal, Webbing Width: 44mm",https://www.udyogmitr.com/image/202401061713_7109.JPG
https://www.udyogmitr.com/product/garware-gis-01-classa-ppe-fall-protection-solution,"GARWARE, Gis-01(Classa) PPE-Fall Protection Solution","Introducing the GIS-01 (CLASS A), a top-of-the-line dorsal attachment D-Ring designed for fall arrest. Our product comes equipped with adjustable chest-straps and thigh-straps to provide easy and secure fitting. The sit-strap is optimally positioned to ensure extended comfort during long work hours. Invest in the GIS-01 (CLASS A) and experience unparalleled safety and comfort on the job.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Webbing Material: High Grade Industrial Poyolefin group yarn, Breaking Strength: 19.6 KN, D-ring Position: Dorsal(Back), Fail Indicator: Yes, Buckle: Alloy Steel Powder Coated, Stiching Thread: Polyester, Size of Harness: Universal, Webbing Width: 44mm",https://www.udyogmitr.com/image/202401061646_392.JPG
https://www.udyogmitr.com/product/tarapro-edison-hi-vis-t-shirt-double-face-nfr-210gsm-work-in-style-stay-in-limelight,"TARAPRO,Edison HI-VIS T-Shirt  Double Face, NFR 210gsm-Work in style-Stay in limelight","Our industrial workwear offer durability & convenience a range of design and features suitable for many end uses. Only best quality fabrics and construction techniques are used guaranteeing comfort and safety.

Tested to withstand the rigours of everyday wear each garment has been carefully designed and manufactured to ensure optimum quality at the best price.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Material: cotton and spandex, Color: Yellow, black, Collar: Hi-Vis long sleeve t-shirt with ribbed",https://www.udyogmitr.com/image/202401061555_5942.JPG
https://www.udyogmitr.com/product/tarapro-edison-hi-vis-trouser-nfr-250gsm-always-be-in-limelight-be-seen,"TARAPRO,Edison HI-VIS Trouser Nfr 250gsm Always be in limelight Be seen","Our industrial workwear offer durability & convenience a range of design and features suitable for many end uses. Only best quality fabrics and construction techniques are used guaranteeing comfort and safety.

Tested to withstand the rigours of everyday wear each garment has been carefully designed and manufactured to ensure optimum quality at the best price.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Reflective tape: 50mm, Button: Sewn plastic, Closures: thigh pockets with flaps and concealed plastic snap",https://www.udyogmitr.com/image/202401061533_9510.JPG
https://www.udyogmitr.com/product/tarapro-edison-hi-vis-jacket-250gsm-always-be-in-limelight-be-seen,"TARAPRO,Edison HI-VIS Jacket 250gsm-Always be in limelight Be seen","Our industrial workwear offer durability & convenience a range of design and features suitable for many end uses. Only best quality fabrics and construction techniques are used guaranteeing comfort and safety.

Tested to withstand the rigours of everyday wear each garment has been carefully designed and manufactured to ensure optimum quality at the best price.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Closure: chest pocket with flap and concealed snap, Reflective tape: 50mm, Collar: Turn down collar + high neck collar with velcro",https://www.udyogmitr.com/image/202401061526_7234.JPG
https://www.udyogmitr.com/product/tarapro-rugged-fr-denim-100-cotton-150gsm-durable-cotton-rich-stretch-fabriclong-lasting-comfort-freedom-of-movement,"TARAPRO,Rugged FR Denim 100% Cotton, 150gsm-Durable, cotton rich stretch fabricLong lasting comfort- Freedom of movement","Our industrial workwear offer durability & convenience a range of design and features suitable for many end uses. Only best quality fabrics and construction techniques are used guaranteeing comfort and safety.

Tested to withstand the rigours of everyday wear each garment has been carefully designed and manufactured to ensure optimum quality at the best price.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Rear pockets and waist fastening: 2. prockets, Couler: Blue, Pockets: 2",https://www.udyogmitr.com/image/202401061519_7247.JPG
https://www.udyogmitr.com/product/tarapro-hardy-fr-shirt-100-cotton-nfr-150gsm-heavy-duty-work-shirt-in-lightweight-fabric,"TARAPRO, Hardy FR Shirt 100% Cotton, NFR 150gsm Heavy duty work shirt in lightweight fabric","Our industrial workwear offer durability & convenience a range of design and features suitable for many end uses. Only best quality fabrics and construction techniques are used guaranteeing comfort and safety.

Tested to withstand the rigours of everyday wear each garment has been carefully designed and manufactured to ensure optimum quality at the best price.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Buttons: CF closing with sewn plastic buttons, Border: Curved hem, Collar: Semi spread",https://www.udyogmitr.com/image/202401061506_4245.JPG
https://www.udyogmitr.com/product/tarapro-classic-fr-coverall-100-cotton-nfr-280gsm-durable-and-comfortable-for-your-basic-needs-industry-s-favorite,"TARAPRO,Classic FR Coverall 100% Cotton, NFR 280gsm-Durable and comfortable for your basic needs-Industrys favorite","Our industrial workwear offer durability & convenience a range of design and features suitable for many end uses. Only best quality fabrics and construction techniques are used guaranteeing comfort and safety.

Tested to withstand the rigours of everyday wear each garment has been carefully designed and manufactured to ensure optimum quality at the best price.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Collar: Turn down collar + high neck collar with velcro, Itlem: NO, Reflective tape: 50mm Hi-Vis yellow",https://www.udyogmitr.com/image/202401061453_7090.JPG
https://www.udyogmitr.com/product/tarapro-vogue-fr-trouser-100-cotton-nfr-280gsm-genuinely-smart-workwear-with-functional-features-exclusively-designed-for-our-industrial-workwear-offer-durability-convenience,"TARAPRO,Vogue FR Trouser  100% Cotton, NFR 280gsm-Genuinely smart workwear with functional features-Exclusively designed for Our industrial workwear offer durability & convenience","Our industrial workwear offer durability & convenience a range of design and features suitable for many end uses. Only best quality fabrics and construction techniques are used guaranteeing comfort and safety.

Tested to withstand the rigours of everyday wear each garment has been carefully designed and manufactured to ensure optimum quality at the best price.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Reflective tape: 50mm, Cross pockets: 2, closure: 2 thigh pockets with flaps and concealed plastic snap",https://www.udyogmitr.com/image/202401061442_500.JPG
https://www.udyogmitr.com/product/tarapro-vogue-fr-jacket-100-cotton-nfr-280gsm-genuinely-smart-workwear-with-functional-features-exclusively-designed-for-our-industrial-workwear-offer-durability-convenience,"TARAPRO,Vogue FR jacket 100% Cotton, NFR 280gsm-Genuinely smart workwear with functional features-Exclusively designed for Our industrial workwear offer durability & convenience","Our industrial workwear offer durability & convenience a range of design and features suitable for many end uses. Only best quality fabrics and construction techniques are used guaranteeing comfort and safety.

Tested to withstand the rigours of everyday wear each garment has been carefully designed and manufactured to ensure optimum quality at the best price.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Closures: CF closing with plastic concealed snap button and velcro, Size: Medium, Collar: Turn down collar + high neck collar with velcro",https://www.udyogmitr.com/image/202401061432_3419.JPG
https://www.udyogmitr.com/product/tarapro-fresco-polo-hv-modacrylic-cellulose-based-multi-fiber-250gsm-interlock,"TARAPRO,Fresco Polo HV Modacrylic Cellulose Based Multi Fiber, 250gsm, Interlock","These high-performance garments are made from fabrics which combine the merits of a variety of new age fibres to provide a high degree of protection together with unmatched comfort.

The garments are breathable, offer high stretch and resist wrinkles. They have excellent natural moisture management properties making them extremely comfortable to wear even under high heat conditions.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Fabric Weight: 210 g/m², Closure: Heat resistant button closure, Item No.: N/A",https://www.udyogmitr.com/image/202401061419_302.JPG
https://www.udyogmitr.com/product/tarapro-fresco-polo-modacrylic-cellulose-based-multi-fiber-250gsm-interlock,"TARAPRO,Fresco Polo  Modacrylic Cellulose Based Multi Fiber, 250gsm, Interlock","These high-performance garments are made from fabrics which combine the merits of a variety of new age fibres to provide a high degree of protection together with unmatched comfort.

The garments are breathable, offer high stretch and resist wrinkles. They have excellent natural moisture management properties making them extremely comfortable to wear even under high heat conditions.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Colour: Black, Item No.: N/A, Closure: Heat resistant button",https://www.udyogmitr.com/image/202401061408_2469.JPG
https://www.udyogmitr.com/product/tarapro-insider-t-shirt-long-john-60-modacrylic-38-cotton-2-antistatic-180gsm-rib,"TARAPRO,Insider T- Shirt & Long John  60% Modacrylic, 38% Cotton, 2% Antistatic, 180gsm, Rib","These high-performance garments are made from fabrics which combine the merits of a variety of new age fibres to provide a high degree of protection together with unmatched comfort.

The garments are breathable, offer high stretch and resist wrinkles. They have excellent natural moisture management properties making them extremely comfortable to wear even under high heat conditions.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Nominal Product Depth: 0, Fire Retardant Nfpa 701 Compliant: no, Material: Fleece",https://www.udyogmitr.com/image/202401061356_7144.JPG
https://www.udyogmitr.com/product/tarapro-acr-flash-balaclava-60-modacrylic-38-cotton-2-antistatic-250gsm-rib,"TARAPRO, Acr Flash Balaclava  60% Modacrylic, 38% Cotton, 2% Antistatic, 250gsm, Rib","These high-performance garments are made from fabrics which combine the merits of a variety of new age fibres to provide a high degree of protection together with unmatched comfort.

The garments are breathable, offer high stretch and resist wrinkles. They have excellent natural moisture management properties making them extremely comfortable to wear even under high heat conditions.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Color: Black, Material: Fleece, Size: One Size, Waterproof: no",https://www.udyogmitr.com/image/202401061345_9257.JPG
https://www.udyogmitr.com/product/tarapro-fr-balaclava-60-modacrylic-38-cotton-2-antistatic-180gsm-rib,"TARAPRO,FR Balaclava 60% Modacrylic, 38% Cotton, 2% Antistatic, 180gsm, Rib","These high-performance garments are made from fabrics which combine the merits of a variety of new age fibres to provide a high degree of protection together with unmatched comfort.

The garments are breathable, offer high stretch and resist wrinkles. They have excellent natural moisture management properties making them extremely comfortable to wear even under high heat conditions.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Material: Fleece, Waterproof: No, Size: One Size",https://www.udyogmitr.com/image/202401061331_5912.JPG
https://www.udyogmitr.com/product/tarapro-mahan-fr-trouser-2-layered-modacrylic-aramid-multi-fiber-blend-430gsm-rip-stop-arc-flash-protective-clothing-sophisticated-look-optimal-safety,"TARAPRO, Mahan FR Trouser 2 Layered Modacrylic Aramid Multi Fiber Blend, 430gsm, Rip Stop-Arc flash protective clothing-Sophisticated look, optimal safety","Our best in class offering helps insulate the wearer from heat, resist breaking open of the garment and does not ignite or continue to burn when exposed to a high intensity short - duration explosion and electric arc.

All this while offering fantastic design, body heat management and ergonomics for comfortable movement.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Closure: Tool pocket with flap and plastic snap, Side: Elasticized waist, Reflective tape: 50mm FR",https://www.udyogmitr.com/image/202401061313_3350.JPG
